,ADDRESS,CITY,REGION,Postamat_daily,cashbox_daily,Postamat_trend,cashbox_MAX,cashbox_trend,hh_500,value1,value2,POPULATION,NEAR_Malls,NEAR_Business_centers,NEAR_metro_rjd,macro_salary_avg_yearly,Avg_check,coords,dist_to_closest_shop,dist_to_closest_postomat,dist_to_competitor,dist_to_post,NEAR_shops,NEAR_stops
187,"г.Узловая, Трегубова ул., 33",узловая,Тульская область,,,,,,3124.0,9981,2821,55282,0,0,0.0,387679,3.5381070542360864,"[53.981009, 38.162832, '00']",0.3946728931066079,0.9791940292947764,0.25788334426265824,6785.690945178985,0.02122405582974208,0.2854222094670285
188,"г.Суворов, Тульская ул., 13",суворов,Тульская область,,1.1,,6.0,1.0,3684.0,10034,2875,18973,0,0,0.0,387679,3.490086956521739,"[54.117476, 36.50809, '01']",0.5738476171314614,0.5738476171314614,42.2361775738937,6709.790152187261,8.691128841686236,0.27396396938897577
189,"г.Богородицк, Пушкинская ул., 14",богородицк,Тульская область,,0.7,,5.0,1.0,3250.0,9995,2873,31897,0,0,0.0,387679,3.478941872607031,"[53.769433, 38.130286, '01']",0.42739901671667574,0.42739901671667574,0.28909576696584033,6766.35094560323,0.08514818646720183,0.42323280479171776
190,"г.Киреевск, Гагарина ул., 10",киреевск,Тульская область,,1.5,,7.0,1.0,4692.0,10002,2786,25557,0,0,0.0,387679,3.5900933237616655,"[53.926563, 37.934175, '01']",0.2956663257643893,1.474026218114267,15.891610297340721,6768.891917180627,0.12533329151055791,1.1257858853579543
191,"г.Суворов, Ленинского Юбилея ул, 2Б",суворов,Тульская область,,0.5,,4.0,0.0,3032.0,10010,2868,18973,0,0,0.0,387679,3.4902370990237097,"[54.122437, 36.510516, '01']",0.5738476171314614,0.5738476171314614,41.791830743954435,6710.338714544157,9.092374099260073,0.15007177158346915
192,"г.Тула, Оборонная ул, 25",тула,Тульская область,1.0,,0.0,,,1042.0,9945,2763,482873,0,0,0.0,387679,3.599348534201954,"[54.185863, 37.624714, '10']",0.5990500656653894,0.5990500656653894,0.46426857487634465,6774.112436593489,1.5372663360331094,0.04671643744812173
193,"г.Калуга, Зерновая ул., 15 Г",калуга,Калужская область,1.0,0.3,0.0,2.0,1.0,859.0,9964,2760,324698,0,0,0.0,423321,3.610144927536232,"[54.544363, 36.299178, '11']",0.5080493830052772,0.5080493830052772,1.081893308211408,6735.501151408906,49.24686980823328,37.238197318325156
194,"г.Калуга, Ромодановские Дворики ул, 59",калуга,Калужская область,,0.3,,3.0,1.0,420.0,10019,2753,324698,0,0,0.0,423321,3.639302579004722,"[54.486935, 36.244794, '01']",1.7681563394313027,1.7681563394313027,2.2935228099953275,6727.793491130012,47.945761176570876,31.432294757216017
195,"г.Тула, Серебровская ул., 16 В",тула,Тульская область,,,,,,1464.0,9981,2742,482873,0,0,0.0,387679,3.640043763676149,"[54.184018, 37.568057, '00']",0.5649802792208288,1.1785568219910103,1.1968971242903126,6770.959342271223,2.8717787771767895,0.3372874083958774
196,"г.Калуга, 40-летия Октября ул, 3",калуга,Калужская область,,,,,,768.0,9960,2694,324698,0,0,0.0,423321,3.6971046770601337,"[54.515999, 36.316417, '00']",0.8181876815921826,0.8181876815921826,1.6781120188279643,6733.953501527962,46.299220847646644,34.01244691979883
197,"г.Калуга, В.Никитиной ул, 37А",калуга,Калужская область,,0.4,,2.0,0.0,1885.0,9927,2602,324698,0,0,0.0,423321,3.815142198308993,"[54.548901, 36.298262, '01']",0.37429263638705534,0.37429263638705534,1.5648918765273845,6735.843238253282,49.63705715455783,37.74598481160923
198,"г.Калуга, Салтыкова-Щедрина ул, 74",калуга,Калужская область,,,,,,2185.0,9924,2569,324698,0,0,0.0,423321,3.8629817049435577,"[54.498858, 36.281813, '00']",1.0328468794207588,1.0328468794207588,1.0168163502219896,6730.711618662821,46.804285868825694,32.32749303307962
199,"г.Тула, Стадионный пр-д, 1",тула,Тульская область,,,,,,845.0,10004,2750,482873,0,0,0.0,387679,3.6378181818181816,"[54.103858, 37.583436, '00']",0.6623700385617445,4.983396834999743,4.744259997149562,6765.041802812261,4.968005429450466,0.4087433345818975
200,"г.Тула, Бондаренко ул, 35А",тула,Тульская область,,,,,,3166.0,9929,2560,482873,0,0,0.0,387679,3.878515625,"[54.214767, 37.693004, '00']",0.7138902080572962,0.7138902080572962,0.9326853969352601,6780.154845034673,5.7881312530884514,0.18651489561546608
201,"г.Тула, Ленина пр-кт, 138 п295,п296",тула,Тульская область,,,,,,4008.0,9916,2473,482873,0,0,0.0,387679,4.009704811969268,"[54.169895, 37.592231, '00']",0.5074762605850626,0.5074762605850626,0.6654768871839077,6771.052120356624,3.0114266162525936,0.04716747434253479
202,"г.Тула, Немцова ул, 12",тула,Тульская область,,,,,,4642.0,9917,2458,482873,0,0,0.0,387679,4.034580960130187,"[54.205858, 37.667204, '00']",0.7768900686205035,1.0760467906337006,1.365125802433153,6778.040694856081,3.930144980545053,0.2863738277759789
203,"г.Щекино, Ленина ул., 20",щёкино,Тульская область,,,,,,2368.0,9998,2898,58139,0,0,0.0,387679,3.4499654934437545,"[54.002844, 37.517958, '00']",0.4216472720542318,1.9994518473500953,0.6491469452042773,6753.09004890529,0.05263171060019939,0.18286444523742593
204,"г.Обнинск, Киевское ш, 30",обнинск,Калужская область,,,,,,281.0,10015,2836,104739,0,0,0.0,423321,3.5313822284908323,"[55.10804, 36.643305, '00']",1.5886045932278894,1.5886045932278894,2.0770838965298903,6801.375853316629,54.32774927734561,50.482650483158885
205,"г.Узловая, Горького ул., 11А",узловая,Тульская область,2.0,,0.0,,,3109.0,9944,2740,55282,1,0,0.0,387679,3.629197080291971,"[53.972446, 38.166326, '10']",0.7002970099302177,1.4746972430683225,0.24567079955979224,6785.166382578008,0.0528645370925619,0.6308219858567354
206,"г.Узловая, Суворова ул., 6",узловая,Тульская область,,,,,,2548.0,10044,2899,55282,0,0,0.0,387679,3.4646429803380476,"[53.966276, 38.164179, '00']",0.7002970099302177,0.7002970099302177,0.9210087791947836,6784.537843116126,0.04801727803810933,0.6099274754256025
207,"г.Донской, Центральный мкр, Октябрьская ул, 115",донской,Тульская область,,,,,,1370.0,10063,2841,64552,0,0,0.0,387679,3.5420626539950724,"[53.964332, 38.290249, '00']",1.2414495161907222,2.3452675759305053,2.006792676772327,6791.1583657109595,0.10550363682819214,0.0745517403022161
208,"г.Богородицк, Заводской проезд, 6 А",богородицк,Тульская область,,0.3,,2.0,1.0,1953.0,10079,2964,31897,0,0,0.0,387679,3.400472334682861,"[53.772509, 38.108331, '01']",0.9134781342058063,1.1818315514134654,1.449280638289366,6765.422775778035,0.030966256100136407,0.9349914111223369
209,"г.Донской, Ленина ул., 1 В",новоугольный,Тульская область,,0.2,,2.0,,2033.0,10039,2979,500,0,0,0.0,387679,3.369922792883518,"[53.970878, 38.337617, '01']",0.4166205264025845,0.8894381331034311,1.1770378491303994,6794.253783065289,0.1614122312857639,1.396876294626694
210,"г.Болохово, Соловцова ул., 13 В",болохово,Тульская область,,0.6,,5.0,0.0,2760.0,10076,2908,9622,0,0,0.0,387679,3.4649243466299864,"[54.081854, 37.830635, '01']",9.24204660579755,16.628131848396546,15.343629245978487,6776.332766274523,0.07219460849768485,0.14198502635870075
211,"п.Грицовский, Первомайская ул., 21",грицовский,Тульская область,,,,,,2948.0,10032,2959,6192,0,0,0.0,387679,3.390334572490706,"[54.137552, 38.161996, '00']",7.601128974825354,7.601128974825354,13.965485523647782,6798.676584795062,11.725872545087062,0.30883901467013897
212,"г.Жуков, Гурьянова ул., 7",жуков,Калужская область,,,,,,420.0,10095,2967,12131,0,0,0.0,423321,3.402426693629929,"[55.031742, 36.748389, '00']",2.5429220385460773,8.321083912396153,10.89497611971185,6800.203995676213,43.79742311122224,40.08314289730135
213,"г.Сухиничи, Пушкина ул., стр.2",сухиничи,Калужская область,,,,,,570.0,10088,2963,16273,0,0,0.0,423321,3.404657441781978,"[54.101799, 35.340792, '00']",0.43763819924026487,32.47593551072285,71.76302629735086,6648.552779398274,53.08717649741562,50.43063690937103
215,"г.Жиздра, Сосунова ул., 1",жиздра,Калужская область,,,,,,216.0,10094,2936,5585,0,0,0.0,423321,3.438010899182561,"[53.746676, 34.733289, '00']",22.829776023939065,22.829776023939065,127.3625302493188,6587.007560297789,71.16662295625481,62.09168196422955
216,"г.Ермолино, Солнечная ул, 1А",ермолино,Калужская область,,,,,,569.0,10087,2921,10409,0,0,0.0,423321,3.453269428277987,"[55.217896, 36.565322, '00']",3.7878585209785203,4.825572992189456,11.366416354072417,6806.835847298214,66.26875732814158,62.22548417232723
217,"г.Ефремов, Ленина ул., 40",ефремов,Тульская область,,,,,,2075.0,10040,2909,42350,0,0,0.0,387679,3.451357854932967,"[53.145073, 38.105187, '00']",0.22782415799400668,0.22782415799400668,0.7716933055149342,6713.246919939748,0.3634759160095271,0.058581080076210545
218,"п.Товарково, Туркестанская ул., 2",товарково,Калужская область,,,,,,2796.0,10040,2897,14496,0,0,0.0,423321,3.4656541249568518,"[54.677011, 35.933644, '00']",0.8214449361273006,13.39019141352849,22.93620427600939,6728.286217848184,76.69382529097756,56.88146756830413
219,"г.Таруса, Миронова ул., 9",таруса,Калужская область,,,,,,2420.0,10065,2888,9660,0,0,0.0,423321,3.4851108033241,"[54.717454, 37.163052, '00']",0.2971847298489312,0.2971847298489312,22.981033625038332,6794.781997621128,7.0169939177611855,6.614448532558072
220,"г.Сухиничи, Ленина ул., 106 В",сухиничи,Калужская область,,,,,,1059.0,10054,2877,16273,0,0,0.0,423321,3.494612443517553,"[54.090964, 35.344601, '00']",0.8017534405168429,31.9388525759098,72.25572941000499,6647.808534399236,51.96797601959832,50.40200918466429
221,"г.Обнинск, Курчатова ул, 36",обнинск,Калужская область,2.0,1.4,1.0,7.0,1.0,3316.0,9959,2690,104739,0,0,0.0,423321,3.7022304832713755,"[55.113627, 36.620317, '11']",0.4276953067964277,0.4276953067964277,0.6321573725491212,6800.6848161233265,55.848351494723154,52.020953378199074
222,"г.Козельск, Гвардейская ул, 43А",козельск,Калужская область,,,,,,1416.0,10036,2870,18245,0,0,0.0,423321,3.4968641114982577,"[54.043674, 35.770088, '00']",0.8635242061331753,3.9436606367426377,56.53175586200167,6665.419191603763,36.75822847990621,26.262813758748873
223,"г.Сосенский, Первомайская ул., 38",сосенский,Калужская область,,,,,,1425.0,10043,2861,12392,0,0,0.0,423321,3.5103110800419435,"[54.059003, 35.967035, '00']",0.9434641798050323,1.283601400813909,48.990215980764106,6676.842700390845,39.64495385314675,15.729076494315944
224,"г.Людиново, Ленина ул., 5 пом.44,45",людиново,Калужская область,,,,,,2140.0,9995,2855,40530,0,0,0.0,423321,3.500875656742557,"[53.86517, 34.44439, '00']",0.3183873344285332,0.3183873344285332,135.38957304723775,6582.821928930975,91.5065692758031,70.08467613248769
225,"п.Шайковка, в/ч 40444",шайковка,Калужская область,,,,,,2088.0,10048,2848,4466,0,0,0.0,423321,3.5280898876404496,"[54.24584, 34.38017, '00']",12.07315585608745,18.54481415557611,123.78886741742942,6612.9531921806065,110.83120517563569,112.14328661891302
226,"п.Товарково, Ленина ул., 30А пом.1Ф",товарково,Калужская область,,,,,,1331.0,10033,2837,14496,0,0,0.0,423321,3.536482199506521,"[54.678125, 35.946275, '00']",0.8214449361273006,13.361820131620668,22.28041496640705,6729.022351538729,76.14331965268639,56.84965835882431
227,"г.Кремёнки, Школьная ул., 7",кремёнки,Калужская область,,1.0,,7.0,1.0,2707.0,10032,2832,11582,0,0,0.0,423321,3.542372881355932,"[54.886528, 37.110437, '01']",0.6803024840943921,0.6803024840943921,39.04758610895179,6806.417718605295,15.679911686123754,11.894704859573467
228,"г.Малоярославец, Московская ул., 16",малоярославец,Калужская область,,,,,,2519.0,10005,2814,30392,0,0,0.0,423321,3.5554371002132195,"[55.010901, 36.47222, '00']",0.4875665575009124,0.4875665575009124,0.18890886153425568,6784.342529982228,57.77972719973346,54.67031369960845
229,"п.Воротынск, Придорожная ул., 13",воротынск,Калужская область,,,,,,1146.0,10048,2804,11288,0,0,0.0,423321,3.5834522111269616,"[54.478807, 36.060181, '00']",1.7345981996123299,6.592503409577414,12.50061458339948,6717.658968424237,57.72657248866682,33.87620449715741
230,"г.Тула, Максимовского ул, 15 п.2",тула,Тульская область,,,,,,3949.0,9921,2495,482873,0,0,0.0,387679,3.9763527054108216,"[54.213672, 37.62811, '00']",0.32101735753500776,0.32101735753500776,1.67719532300113,6776.626983846127,2.00760625483226,0.40088102840137685
231,"г.Новомосковск, Донская ул., 9",новомосковск,Тульская область,,0.3,,2.0,,3018.0,9932,2607,131386,0,0,0.0,387679,3.809742999616417,"[54.031047, 38.28582, '01']",0.4568224511882696,0.4568224511882696,1.6740766225665669,6796.460667407745,4.608785746189468,0.41666181355708387
232,"г.Новомосковск, Победы пр-кт, 15",новомосковск,Тульская область,,1.1,,11.0,1.0,3845.0,9942,2651,131386,0,0,0.0,387679,3.7502829121086383,"[54.032665, 38.316489, '01']",0.7377013753953052,0.7377013753953052,2.2248918312969606,6798.24476492086,4.69759836285678,0.423476799504746
233,"г.Сосенский, Победы мкр, 34 кв.1",сосенский,Калужская область,,1.0,,8.0,1.0,3302.0,9954,2773,12392,0,0,0.0,423321,3.5896141363144607,"[54.05238, 35.950928, '01']",0.44025168748497073,9.073273033306723,50.07316339725489,6675.446526150914,38.67423838895935,16.939167032672223
234,"г.Людиново, Ф.Энгельса ул, 3/1 п.2",людиново,Калужская область,,1.1,,5.0,1.0,3044.0,9933,2734,40530,0,0,0.0,423321,3.633138258961229,"[53.862536, 34.442486, '01']",0.29589109999072877,0.29589109999072877,135.64544902329425,6582.496468903996,91.57905875714856,69.78165824555042
235,"г.Тула, Машинистов ул",тула,Тульская область,,,,,,1522.0,9944,2619,482873,0,0,0.0,387679,3.796869033982436,"[54.188455, 37.572288, '00']",0.5649802792208288,1.1567112631002945,0.7639404238918476,6771.55589115499,2.428037775083373,0.2982257882347397
236,"г.Тула, Маршала Жукова ул, 2",тула,Тульская область,,,,,,2262.0,9937,2601,482873,0,0,0.0,387679,3.8204536716647444,"[54.192079, 37.537775, '00']",0.15249355905080073,2.7337506768943634,2.932035418663127,6770.035724199794,4.561220603703616,0.12497085702880338
237,"г.Калуга, Полесская ул., 65",калуга,Калужская область,,0.7,,5.0,0.0,706.0,9939,2588,324698,0,0,0.0,423321,3.840417310664606,"[54.464565, 36.218312, '01']",1.3194110613106356,1.3194110613106356,2.226054927021395,6724.519295468292,48.02656043451629,29.447207834874153
238,"г.Тула, Новомосковское ш., 60А",тула,Тульская область,,,,,,0.0,10029,2794,482873,0,0,0.0,387679,3.589477451682176,"[54.154686, 37.637614, '00']",1.9471318750161188,1.9471318750161188,2.46482576836073,6772.1789647903215,4.93219334385768,0.14002692622358048
239,"г.Калуга, Фомушина ул, 26 п.114-115",калуга,Калужская область,,1.2,,8.0,0.0,1534.0,9951,2543,324698,0,0,0.0,423321,3.913094769956744,"[54.489053, 36.198692, '01']",0.5186950274455802,0.5186950274455802,4.1139603317018825,6725.615561645873,50.54823468343041,32.42149725590214
240,"г.Тула, Одоевское ш",тула,Тульская область,,,,,,2404.0,9947,2639,482873,0,0,0.0,387679,3.769230769230769,"[54.191294, 37.539697, '00']",0.15249355905080073,2.586067990107155,2.8328529271412455,6770.071323588144,4.444837607316699,0.06839979488379538
241,"г.Новомосковск, п.Депо6А",новомосковск,Тульская область,,,,,,3077.0,9927,2598,131386,0,0,0.0,387679,3.821016166281755,"[54.028968, 38.255709, '00']",0.705498469379239,0.705498469379239,0.43929569355584486,6794.669055266347,2.830681961079047,0.5623903819633255
242,"г.Новомосковск, Березовая ул., 11",новомосковск,Тульская область,,1.4,,9.0,1.0,2527.0,9925,2663,131386,1,0,0.0,387679,3.726999624483665,"[54.012051, 38.284787, '01']",0.39972740860040196,0.39972740860040196,0.2793260277648664,6794.82711789216,3.140886550357173,0.4274910461057214
243,"г.Новомосковск, Мира ул, 54Д",новомосковск,Тульская область,,1.0,,9.0,1.0,2504.0,9967,2738,131386,0,0,0.0,387679,3.6402483564645727,"[54.036901, 38.260901, '01']",0.9450333921890307,0.9855638089801576,1.234232533213775,6795.607415158413,3.689567388451286,1.1723910230223569
245,"г.Новомосковск, Рязанское ш., 9Д",новомосковск,Тульская область,,2.4,,8.0,1.0,2986.0,9948,2682,131386,1,0,0.0,387679,3.70917225950783,"[54.026038, 38.317019, '01']",0.7377013753953052,0.7377013753953052,1.6927343800919774,6797.722989902388,4.103081992970114,0.31418806066025773
246,"г.Обнинск, Комсомольская ул, 6",обнинск,Калужская область,,1.1,,7.0,1.0,1789.0,9959,2633,104739,0,0,0.0,423321,3.782377516141284,"[55.086955, 36.600554, '01']",0.51597409850952,0.51597409850952,1.2643517261294221,6797.39303074454,55.013572293803776,51.32192525247563
247,"г.Обнинск, Космонавта Леонова ул, 17 1э.1-10,13",обнинск,Калужская область,,1.9,,11.0,1.0,1663.0,9974,2634,104739,0,0,0.0,423321,3.7866362946089596,"[55.134265, 36.575527, '01']",1.5844823749822543,1.5844823749822543,2.23253179144893,6800.177322820697,59.50554252573527,55.67702598931569
248,"г.Алексин, Пионерская ул., 16",алексин,Тульская область,,,,,,2235.0,9994,2791,61732,0,0,0.0,387679,3.5807954138301685,"[54.495679, 37.061102, '00']",0.4065646474024767,0.4065646474024767,2.934485073926944,6770.674126125854,17.664650486423874,0.9138450629977306
249,"г.Тула, п.Октябрьский(Зареченский), Карпова ул",тула,Тульская область,2.0,,1.0,,,42.0,10023,2740,482873,0,0,0.0,387679,3.658029197080292,"[54.240326, 37.632179, '10']",1.8189355435690953,2.8509575414871353,4.551532236625691,6779.080444373202,4.7401791928091,0.03721809864336647
250,"г.Боровск, Ленина пл., 30",боровск,Калужская область,,,,,,413.0,10081,2905,12283,0,0,0.0,423321,3.470223752151463,"[55.207608, 36.484689, '00']",1.2497736803923951,1.2497736803923951,12.215183814597767,6801.866906912951,69.19379858458933,65.2762276324425
251,"г.Ефремов, Интернациональная ул., 9",ефремов,Тульская область,,,,,,1271.0,10041,2889,42350,0,0,0.0,387679,3.4755970924195223,"[53.139332, 38.081723, '00']",1.1599025977438358,1.1599025977438358,2.3428178389854293,6711.49040222651,1.158753164054197,0.5549591133192837
252,"г.Богородицк, Защитная ул., 6 А",богородицк,Тульская область,,,,,,1327.0,10027,2880,31897,0,0,0.0,387679,3.4815972222222222,"[53.78522, 38.125857, '00']",0.7555190523806591,1.417276470528898,1.3868278889828471,6767.423781003523,0.052977821357874176,0.8782924891246967
253,"рп.Бородинский, Луговая ул., 32",бородинский,Тульская область,,,,,,2003.0,10020,2848,6126,0,0,0.0,387679,3.518258426966292,"[53.999187, 37.815947, '00']",8.787046093580916,9.24204660579755,19.799835697707923,6768.637041278545,0.029608427511302122,0.6614476725524988
254,"г.Кимовск, Ленина ул., 32",кимовск,Тульская область,,,,,,2091.0,10012,2848,28485,0,0,0.0,387679,3.515449438202247,"[53.970635, 38.539082, '00']",0.6231342676691022,0.6231342676691022,14.315690002626953,6805.111997345926,0.057981810155353045,0.5515484684690594
255,"рп.Арсеньево, Парфенова ул., 11/1",арсеньево,Тульская область,,,,,,1267.0,10012,2831,4803,0,0,0.0,387679,3.53655951960438,"[53.736941, 36.665161, '00']",21.629317142604,40.76855659473232,63.18841067184615,6685.651655197634,0.15702508957975442,0.19206607751586008
256,"г.Белев, Октября пл., 5",белёв,Тульская область,,,,,,1063.0,10030,2830,13918,0,0,0.0,387679,3.5441696113074204,"[53.810726, 36.129351, '00']",1.3924960291144415,29.29970080099603,73.39279095775825,6663.970480126285,19.87463690837107,1.4326507444639989
257,"рп.Шварцевский, Ленина ул., 6",шварцевский,Тульская область,,,,,,2010.0,9985,2829,4913,0,0,0.0,387679,3.529515729939908,"[54.088018, 37.994227, '00']",8.42244596120122,10.692329725172291,16.190562043324828,6785.574855133708,0.07004275076320111,0.2158374876210323
258,"д.Кривское, Центральная ул, 59",кривское,Калужская область,,,,,,819.0,10053,2826,2048,0,0,0.0,423321,3.5573248407643314,"[55.13637, 36.539738, '00']",2.2868837883685047,2.2868837883685047,3.961717815569802,6798.540328857007,61.42273065653802,57.64068955053678
260,"г.Ясногорск, Советская ул., 6",ясногорск,Тульская область,,,,,,2113.0,10024,2821,16795,0,0,0.0,387679,3.553349875930521,"[54.480941, 37.685754, '00']",0.7067296681423929,26.979402058473692,30.474579322121627,6802.126654598467,0.0691940779681024,0.2186409480912168
262,"г.Жуков, Ленина ул., 22",жуков,Калужская область,,,,,,1759.0,10033,2787,12131,0,0,0.0,423321,3.599928238249013,"[55.020838, 36.713319, '00']",2.5429220385460773,8.153754888723952,10.273972126824646,6797.4797902199325,44.89954157422993,41.31784823821435
263,"г.Балабаново, 50 лет Октября ул., 24",балабаново,Калужская область,,,,,,1173.0,10077,2780,26337,0,0,0.0,423321,3.624820143884892,"[55.172537, 36.662097, '00']",0.7213387377299875,0.7213387377299875,6.836930099947786,6807.858996102198,58.37067032074915,54.304819677747076
264,"г.Малоярославец, Аузина ул., 23",малоярославец,Калужская область,,,,,,1264.0,10025,2769,30392,0,0,0.0,423321,3.6204405922715783,"[55.006229, 36.461288, '00']",0.5855642000425365,0.5855642000425365,0.6284892135389788,6783.385804976895,58.20197733890558,55.13447233202598
265,"г.Боровск, Шувалова ул, 10А",боровск,Калужская область,,1.4,,8.0,1.0,1590.0,10057,2765,12283,0,0,0.0,423321,3.637251356238698,"[55.198833, 36.496996, '01']",0.32239340677919104,8.742155174099727,10.96927320512857,6801.736226607719,67.96217707740155,64.05174928744856
266,"г.Киров, Пролетарская ул, 79 Б",киров,Калужская область,,,,,,1275.0,9990,2760,31882,0,0,0.0,423321,3.619565217391304,"[54.079577, 34.305646, '00']",0.42583171014760857,0.42583171014760857,133.54208903482558,6594.677405377547,106.84265095634422,93.67727543152407
267,"г.Кондрово, Пушкина ул., 74",кондрово,Калужская область,,1.0,,5.0,1.0,2477.0,9983,2732,16672,0,0,0.0,423321,3.654099560761347,"[54.796983, 35.915651, '01']",0.5720691334530619,1.4138716353324956,32.20141043905006,6737.725155709715,86.52719377772766,70.20475252193567
268,"г.Ермолино, Мичурина ул., 40 пом.140",ермолино,Калужская область,,,,,,1477.0,9992,2728,10409,0,0,0.0,423321,3.662756598240469,"[55.190873, 36.601668, '00']",3.089479001522791,3.6123364699724854,8.169429080209046,6806.360882951316,62.511663665920224,58.48394225450096
269,"г.Боровск, Ленина ул., 76",боровск,Калужская область,,,,,,1449.0,10028,2725,12283,0,0,0.0,423321,3.68,"[55.196572, 36.493816, '00']",0.32239340677919104,0.32239340677919104,10.877582370282353,6801.380907865873,67.9477627399106,64.04744774397597
270,"г.Таруса, Голубицкого ул., 2",таруса,Калужская область,,0.5,,3.0,,2284.0,9986,2700,9660,0,0,0.0,423321,3.6985185185185183,"[54.718031, 37.16757, '01']",0.2971847298489312,1.264263793901477,23.10320478165259,6795.065311735232,6.72058492101653,6.345358596066396
271,"г.Малоярославец, Российских Газовиков ул, 27",малоярославец,Калужская область,3.0,1.2,1.0,12.0,1.0,1167.0,10024,2797,30392,0,0,0.0,423321,3.583839828387558,"[54.99806, 36.44634, '11']",0.6976571288183638,0.6976571288183638,1.5529307451426144,6781.924794867624,58.718959848154725,55.718995234107666
272,"г.Тула, 2-й Гастелло пр-д, 17 к.1",тула,Тульская область,,,,,,1941.0,9921,2520,482873,0,0,0.0,387679,3.9369047619047617,"[54.203835, 37.698609, '00']",0.9547571836735849,0.9547571836735849,0.7614519318961351,6779.5348192868105,5.935961411541422,0.11208018975765643
273,"г.Тула, Жуковского ул, 80",тула,Тульская область,,,,,,1566.0,9922,2542,482873,0,0,0.0,387679,3.903225806451613,"[54.182512, 37.611338, '00']",0.4347552467776806,0.4347552467776806,0.6049599503749495,6773.12297154324,1.4561560579603408,0.3321937216509868
274,"г.Тула, Макаренко ул, 19 к.2,п.1",тула,Тульская область,,,,,,2468.0,9920,2484,482873,0,0,0.0,387679,3.993558776167472,"[54.164577, 37.562748, '00']",0.47207548886072076,1.0107318263334906,1.424801498074623,6769.04522818358,4.50656196757108,0.10102213665526541
275,"г.Алексин, Дружбы ул., 7",алексин,Тульская область,,,,,,2533.0,9969,2718,61732,0,0,0.0,387679,3.6677704194260485,"[54.484194, 36.997483, '00']",4.30285208477841,4.7088208734958235,7.007930334341762,6766.391620749538,21.567669384086628,0.5497138805596331
276,"г.Обнинск, Долгининская ул, 6 п.295",обнинск,Калужская область,,2.5,,10.0,1.0,2548.0,9933,2528,104739,0,0,0.0,423321,3.9291930379746836,"[55.107133, 36.582749, '01']",0.599935703211218,0.599935703211218,0.4788261570858285,6798.217381988846,57.26740685094643,53.52452039208625
277,"г.Новомосковск, Солнечная ул, 10Б",новомосковск,Тульская область,,0.6,,6.0,0.0,2537.0,9929,2638,131386,0,0,0.0,387679,3.763836239575436,"[54.008707, 38.279514, '01']",0.5069290556254984,0.5069290556254984,0.7792831696415593,6794.2656743425905,3.002616605237031,0.46732251232183164
278,"г.Алексин, Болотова ул., 10А",алексин,Тульская область,1.0,0.7,0.0,5.0,1.0,1389.0,9968,2790,61732,0,0,0.0,387679,3.5727598566308245,"[54.499935, 37.1234, '11']",1.1722315686802363,1.1722315686802363,1.043183256593141,6774.277707045984,13.846635782062677,0.8616460201222501
279,"г.Донской, Центральный мкр, Терпигорева ул, 2",донской,Тульская область,,,,,,1482.0,9964,2696,64552,0,0,0.0,387679,3.6958456973293767,"[53.968977, 38.332128, '00']",0.4166205264025845,0.4166205264025845,0.7828470270952667,6793.800210501317,0.1085586624321803,0.9972375997365988
280,"г.Узловая, Привокзальная ул, стр.4",узловая,Тульская область,,,,,,1272.0,9941,2694,55282,0,0,0.0,387679,3.690051967334818,"[53.973399, 38.178777, '00']",0.821176966813016,0.821176966813016,0.901610516451536,6785.9146768607425,0.16570698899198819,0.1904113753904035
281,"г.Кимовск, Октябрьская ул., 22",кимовск,Тульская область,1.0,0.5,0.0,3.0,1.0,1457.0,9982,2741,28485,0,0,0.0,387679,3.6417365924844947,"[53.972901, 38.520307, '11']",0.35702017176400186,0.4980593108111737,13.09543629764036,6804.284077513102,0.041149495829744136,1.783236394102309
282,"г.Кимовск, Коммунистическая ул, 5А",кимовск,Тульская область,1.0,0.4,0.0,3.0,1.0,2691.0,9991,2746,28485,0,0,0.0,387679,3.638383102694829,"[53.980521, 38.541849, '11']",0.534288479525812,0.534288479525812,14.557858274058958,6806.0796249519935,0.08568767667705947,1.4037823176382485
283,"г.Ефремов, Мира ул, 2А",ефремов,Тульская область,,1.1,,5.0,1.0,2974.0,9971,2843,42350,0,0,0.0,387679,3.5072106929300033,"[53.149335, 38.086655, '01']",0.41383396623075686,0.41383396623075686,2.0938487719154257,6712.586934436624,1.0784552582478604,0.6128387099311309
284,"г.Кимовск, Октябрьская ул., 37А",кимовск,Тульская область,,0.7,,5.0,1.0,2955.0,9984,2714,28485,0,0,0.0,387679,3.6787030213706706,"[53.974056, 38.527665, '01']",0.36899845417758387,0.4980593108111737,13.58177118477116,6804.777557283854,0.09201658583534662,1.388752479872604
285,"д.Кабицино, Обнинская ул., 1 Б",кабицино,Калужская область,,,,,,232.0,10079,2887,270,0,0,0.0,423321,3.4911673016972635,"[55.143384, 36.630315, '00']",2.331507393373563,2.331507393373563,3.0506179187692912,6803.744064313196,57.54402179653482,53.60324098822572
286,"с.Перемышль, Коммунаров ул, 6",перемышль,Калужская область,,,,,,427.0,10076,2871,3279,0,0,0.0,423321,3.5095785440613025,"[54.261541, 36.155995, '00']",22.933417930773125,22.933417930773125,23.665944021068476,6703.918879538522,36.070796099294846,10.147865908303968
